http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/312.php|trust|trust_5a2835655c9c6||12/14/2017 1:26:25 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/512.php|trust|trust_5a2835655c9c6||12/14/2017 1:29:32 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/612.php|trust|trust_5a2835655c9c6||12/14/2017 1:29:35 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:43:29 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:51:47 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:51:49 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:51:50 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:52:22 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:52:29 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:52:33 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:53:40 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:53:54 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:53:59 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:54:03 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:54:18 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:54:25 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:55:01 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:55:18 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:55:38 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:55:39 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:56:07 PM|click|Article Type|Opened
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:56:08 PM|click|Article Type|Closed
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:58:41 PM|click|Article Type|Opened
http://localhost/articles/image-test/112.php|trust|trust_5a2835655c9c6||12/14/2017 1:58:44 PM|click|Article Type|Closed
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/612.php|trust|trust_5a2835655c9c6||12/14/2017 2:04:36 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/512.php|trust|trust_5a2835655c9c6||12/14/2017 2:04:37 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/612.php|trust|trust_5a2835655c9c6||12/14/2017 2:04:42 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/612.php|trust|trust_5a2835655c9c6||12/14/2017 2:04:57 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/612.php|trust|trust_5a2835655c9c6||12/14/2017 2:10:53 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/612.php|trust|trust_5a2835655c9c6||12/14/2017 2:50:31 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/412.php|trust|trust_5a2835655c9c6||01/10/2018 12:47:02 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||01/10/2018 12:47:05 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:16:16 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:17:07 PM|click|Article Type|Opened
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:17:09 PM|click|Article Type|Closed
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:17:11 PM|click|Article Type|Opened
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:17:13 PM|click|Article Type|Closed
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:17:14 PM|click|Article Type|Opened
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:17:15 PM|click|Article Type|Closed
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:00 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:48 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:49 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:50 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:50 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:50 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:50 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:50 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:51 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:51 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:51 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:51 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:51 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:21:52 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:22:51 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:24:25 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:24:37 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/212.php|trust|trust_5a2835655c9c6||02/22/2018 4:24:40 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:24:43 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/212.php|trust|trust_5a2835655c9c6||02/22/2018 4:24:45 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:24:46 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/ctr.php|control|trust_5a2835655c9c6||02/22/2018 4:25:30 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:25:34 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:27:29 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/ctr.php|control|trust_5a2835655c9c6||02/22/2018 4:27:35 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:27:40 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:28:52 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/ctr.php|control|trust_5a2835655c9c6||02/22/2018 4:28:58 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:29:04 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:29:44 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php|trust|trust_5a2835655c9c6||02/22/2018 4:29:46 PM|click|Link: |#
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php#|trust|trust_5a2835655c9c6||02/22/2018 4:29:47 PM|click|Link: |#
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php#|trust|trust_5a2835655c9c6||02/22/2018 4:29:48 PM|click|Link: |#
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php#|trust|trust_5a2835655c9c6||02/22/2018 4:29:55 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php#|trust|trust_5a2835655c9c6||02/22/2018 4:33:37 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/112.php#|trust|trust_5a2835655c9c6||02/22/2018 4:33:45 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/212.php|trust|trust_5a2835655c9c6||02/22/2018 5:39:23 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/the-solar-eclipse-is-over-but-scientists-will-be-studying-it-for-years/212.php|trust|trust_5a2835655c9c6||02/22/2018 5:41:54 PM|Page View|The-Solar-Eclipse-is-Over,-But-Scientists-Will-Be-Studying-It-For-Years|Loaded
http://localhost/articles/immigration-deal-is-prompting-discussion-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:20:21 PM|Page View|Complex-immigration-deal-is-prompting-discussion|Loaded
http://localhost/articles/banking-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:20:22 PM|Page View|Fed-chair-says-banking-regulations-good-enough|Loaded
http://localhost/articles/immigration-deal-is-prompting-discussion-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:20:57 PM|Page View|Complex-immigration-deal-is-prompting-discussion|Loaded
http://localhost/articles/immigration-deal-is-prompting-discussion-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:23:21 PM|Page View|Complex-immigration-deal-is-prompting-discussion|Loaded
http://localhost/articles/immigration-deal-is-prompting-discussion-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:23:23 PM|Page View|Complex-immigration-deal-is-prompting-discussion|Loaded
http://localhost/articles/immigration-deal-is-prompting-discussion-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:23:26 PM|Page View|Complex-immigration-deal-is-prompting-discussion|Loaded
http://localhost/articles/immigration-deal-is-prompting-discussion-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:23:27 PM|Page View|Complex-immigration-deal-is-prompting-discussion|Loaded
http://localhost/articles/banking-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:23:32 PM|Page View|Fed-chair-says-banking-regulations-good-enough|Loaded
http://localhost/articles/banking-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:23:40 PM|Page View|Fed-chair-says-banking-regulations-good-enough|Loaded
http://localhost/articles/banking-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:25:23 PM|Page View|Fed-chair-says-banking-regulations-good-enough|Loaded
http://localhost/articles/banking-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:25:25 PM|Page View|Fed-chair-says-banking-regulations-good-enough|Loaded
http://localhost/articles/banking-non-outrage/112.php||trust_5a2835655c9c6||05/04/2018 4:26:01 PM|Page View|Fed-chair-says-banking-regulations-good-enough|Loaded
